Model,Term,Coefficient_Type,Coefficient,Hazard_Ratio,Standard_Error,Z_Score,P_Value,Lower_CI,Upper_CI,CI_Width,Model_AIC,Model_LogLik,Model_C_Index,N_Observations,N_Events,Significance_Level,Effect_Size_Category,Risk_Direction,Formula,Analysis_Type
llama_4_scout,C(adv_id)[T.p6]:cumulative_drift,Adversarial_ID,-3.553013,0.0286,5.93278,-0.5989,0.549254,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p6]:prompt_to_prompt_drift,Adversarial_ID,-7.268375,0.0007,12.693875,-0.5726,0.566923,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p3],Adversarial_ID,-0.125132,0.8824,0.253441,-0.4937,0.621494,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p8],Adversarial_ID,-0.115694,0.8907,0.256551,-0.451,0.652018,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p3]:prompt_to_prompt_drift,Adversarial_ID,4.142496,62.9598,11.301517,0.3665,0.71396,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p5]:prompt_to_prompt_drift,Adversarial_ID,-4.808159,0.0082,13.454601,-0.3574,0.720821,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p5]:cumulative_drift,Adversarial_ID,-2.200292,0.1108,6.309813,-0.3487,0.727307,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p1]:prompt_to_prompt_drift,Adversarial_ID,3.787788,44.1586,10.968529,0.3453,0.729845,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p3]:cumulative_drift,Adversarial_ID,-1.934084,0.1446,5.707136,-0.3389,0.734694,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p7],Adversarial_ID,-0.077318,0.9256,0.25088,-0.3082,0.757939,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p4]:cumulative_drift,Adversarial_ID,1.653545,5.2255,5.645862,0.2929,0.769616,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p8]:prompt_to_prompt_drift,Adversarial_ID,-3.814987,0.022,13.621954,-0.2801,0.77943,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p1]:cumulative_drift,Adversarial_ID,-1.132026,0.3224,5.583758,-0.2027,0.839342,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p6],Adversarial_ID,0.047874,1.049,0.253885,0.1886,0.850434,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p4],Adversarial_ID,-0.041575,0.9593,0.251176,-0.1655,0.868532,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p2]:cumulative_drift,Adversarial_ID,-0.931625,0.3939,5.711581,-0.1631,0.870431,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p7]:cumulative_drift,Adversarial_ID,-0.797875,0.4503,5.286854,-0.1509,0.880041,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p8]:cumulative_drift,Adversarial_ID,-0.728485,0.4826,6.129881,-0.1188,0.905401,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p1],Adversarial_ID,0.028939,1.0294,0.251449,0.1151,0.908374,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p2],Adversarial_ID,0.022582,1.0228,0.250665,0.0901,0.928218,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p4]:prompt_to_prompt_drift,Adversarial_ID,1.111022,3.0375,13.150028,0.0845,0.932668,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p7]:prompt_to_prompt_drift,Adversarial_ID,0.766568,2.1524,11.932177,0.0642,0.948776,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(adv_id)[T.p2]:prompt_to_prompt_drift,Adversarial_ID,-0.192639,0.8248,12.200367,-0.0158,0.987402,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(difficulty_level)[T.elementary],Difficulty_Level,0.042268,1.0432,0.128197,0.3297,0.741617,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(difficulty_level)[T.high_school],Difficulty_Level,-0.004724,0.9953,0.138651,-0.0341,0.972818,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(difficulty_level)[T.professional],Difficulty_Level,0.001493,1.0015,0.128478,0.0116,0.990726,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,context_to_prompt_drift,Drift_Effect,-1.223378,0.2942,1.543017,-0.7928,0.427866,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,cumulative_drift,Drift_Effect,-1.084628,0.338,2.976036,-0.3645,0.715519,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,prompt_to_prompt_drift,Drift_Effect,0.789803,2.203,5.233777,0.1509,0.880051,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.Social_Sciences]:context_to_prompt_drift,Subject_Cluster,3.072366,21.5929,2.256559,1.3615,0.173347,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.Social_Sciences],Subject_Cluster,-0.211913,0.809,0.22066,-0.9604,0.336875,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.Humanities]:context_to_prompt_drift,Subject_Cluster,1.839305,6.2922,1.956613,0.94,0.347194,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.Medical_Health],Subject_Cluster,-0.163427,0.8492,0.19595,-0.834,0.404267,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.Medical_Health]:context_to_prompt_drift,Subject_Cluster,1.461409,4.312,1.969677,0.742,0.458115,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.General_Knowledge],Subject_Cluster,0.106264,1.1121,0.191417,0.5551,0.578796,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.Law_Legal]:context_to_prompt_drift,Subject_Cluster,-0.796444,0.4509,2.03903,-0.3906,0.696093,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.Law_Legal],Subject_Cluster,0.069342,1.0718,0.196658,0.3526,0.724386,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.General_Knowledge]:context_to_prompt_drift,Subject_Cluster,-0.639898,0.5273,1.942067,-0.3295,0.741783,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Moderate_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.STEM],Subject_Cluster,0.056169,1.0578,0.201932,0.2782,0.780893,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.STEM]:context_to_prompt_drift,Subject_Cluster,0.359607,1.4328,2.191781,0.1641,0.869675,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
llama_4_scout,C(subject_cluster)[T.Humanities],Subject_Cluster,0.012634,1.0127,0.199459,0.0633,0.949495,,,,4773.4881,-2344.744,0.4318,3872,385,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
mistral_large,C(adv_id)[T.p7],Adversarial_ID,0.22856,1.2568,0.26419,0.8651,0.386965,,,,3327.61,-1621.805,0.3962,3640,269,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
mistral_large,C(adv_id)[T.p2]:prompt_to_prompt_drift,Adversarial_ID,11.592346,108265.9532,13.715364,0.8452,0.397994,,,,3327.61,-1621.805,0.3962,3640,269,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
mistral_large,C(adv_id)[T.p4],Adversarial_ID,0.191263,1.2108,0.269778,0.709,0.478346,,,,3327.61,-1621.805,0.3962,3640,269,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
mistral_large,C(adv_id)[T.p8]:prompt_to_prompt_drift,Adversarial_ID,9.464958,12899.6856,14.278654,0.6629,0.507411,,,,3327.61,-1621.805,0.3962,3640,269,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
mistral_large,C(adv_id)[T.p3]:prompt_to_prompt_drift,Adversarial_ID,-9.419845,0.0001,14.637776,-0.6435,0.51988,,,,3327.61,-1621.805,0.3962,3640,269,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
mistral_large,C(adv_id)[T.p6],Adversarial_ID,-0.17978,0.8355,0.283683,-0.6337,0.526253,,,,3327.61,-1621.805,0.3962,3640,269,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
mistral_large,C(adv_id)[T.p4]:cumulative_drift,Adversarial_ID,-4.551485,0.0106,7.56699,-0.6015,0.547512,,,,3327.61,-1621.805,0.3962,3640,269,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
